,religious_id,name,religion,denomination,institution_type,street,housenumber,postcode,website,phone_number,email,wheelchair_accessible,service_times,opening_hours,heritage,historic,geometry,geom_point,latitude,longitude,wikidata,wikipedia,address,denomination_std,district,neighborhood,neighborhood_id,district_id
229,24219673,Kirche Zum Vaterhaus,christian,protestant,church,Baumschulenstraße,,12437,https://www.zumvaterhaus.de/,,,yes,,,4,,"POLYGON ((13.4850415 52.4652055, 13.4850171 52.46519, 13.4850016 52.4651861, 13.4849907 52.4651816, 13.4849837 52.4651772, 13.484976 52.4651705, 13.4849711 52.4651613, 13.4849705 52.4651539, 13.4849723 52.4651394, 13.4849214 52.4651069, 13.4851408 52.4649792, 13.485211 52.4649385, 13.4852073 52.4649353, 13.4852476 52.4649122, 13.4852729 52.4648976, 13.4853144 52.4649241, 13.4853396 52.4649094, 13.485365 52.4649256, 13.4853934 52.4649437, 13.4854288 52.4649663, 13.485444 52.464976, 13.4854186 52.4649908, 13.4854623 52.4650187, 13.4854095 52.4650495, 13.4853967 52.4650569, 13.485391 52.4650533, 13.4851599 52.4651876, 13.4851813 52.4652013, 13.4850999 52.4652486, 13.4850368 52.4652083, 13.4850415 52.4652055))",POINT (13.48515306904218 52.4650819),52.4650819,13.48515306904218,Q1742768,de:Kirche Zum Vaterhaus,"Baumschulenstraße, Berlin, 12437",protestant,Treptow-Köpenick,Baumschulenweg,0903,11009009
230,24219706,Sankt Anna,christian,catholic,chapel,,,,https://www.erzbistumberlin.de/wir-sind/pfarrgemeinden/kirchen-und-gottesdienstsuche/detail/adresse/st_anna_baumschulenweg/map/134/,,,yes,,,,,"POLYGON ((13.4813075 52.4649739, 13.4813359 52.4649543, 13.4813231 52.4649475, 13.4813442 52.4649329, 13.4813696 52.4649153, 13.4813824 52.4649219, 13.4814076 52.4649023, 13.4815838 52.4649959, 13.4816132 52.4649757, 13.4817181 52.4650314, 13.4816169 52.4651031, 13.481595 52.4650924, 13.4815907 52.4650952, 13.4815842 52.4650908, 13.4815607 52.4651074, 13.4813075 52.4649739))",POINT (13.481533781187853 52.46501365),52.46501365,13.481533781187853,,,,roman_catholic,Treptow-Köpenick,Baumschulenweg,0903,11009009
231,24226794,Paul-Gerhardt-Gemeindeheim,christian,protestant,place_of_worship,,,,,,,limited,,,,,"POLYGON ((13.5768103 52.3949333, 13.576802 52.3948486, 13.5768113 52.3948483, 13.5767999 52.3947328, 13.5769278 52.3947281, 13.5769362 52.3948133, 13.5769887 52.3948113, 13.5769917 52.3948413, 13.5771426 52.3948358, 13.577151 52.3949207, 13.5768103 52.3949333))",POINT (13.576899490422079 52.39482455),52.39482455,13.576899490422079,Q1328818,,,protestant,Treptow-Köpenick,Bohnsdorf,0908,11009009
232,24230651,Friedenskirche,christian,protestant,place_of_worship,,,,,,,limited,,,,,"POLYGON ((13.5165911 52.4526549, 13.5166557 52.4526125, 13.5166955 52.4526351, 13.5167482 52.4526005, 13.5167285 52.4525893, 13.5170625 52.4523698, 13.5169269 52.4522928, 13.5168426 52.4523482, 13.5168056 52.4523271, 13.5165026 52.4525261, 13.5165396 52.4525472, 13.5164755 52.4525893, 13.5165247 52.4526172, 13.5165911 52.4526549))",POINT (13.516782588018966 52.45244795),52.45244795,13.516782588018966,Q14531580,,,protestant,Treptow-Köpenick,Niederschöneweide,0905,11009009
233,24264446,St. Antonius-Kirche,christian,roman_catholic,church,Rüdersdorfer Straße,45a,10243,,,,,Th 09:00; Sa 18:00,,,,"POLYGON ((13.4427413 52.5133007, 13.4427321 52.513306, 13.4427236 52.5133005, 13.4427323 52.5132954, 13.4426872 52.5132663, 13.4426782 52.5132714, 13.4426688 52.5132653, 13.4426771 52.5132604, 13.4426378 52.513235, 13.4426292 52.51324, 13.442619 52.5132334, 13.442627 52.5132288, 13.4425848 52.5132014, 13.4425566 52.5132176, 13.4425613 52.5132208, 13.4425502 52.5132254, 13.4425443 52.5132213, 13.4425161 52.5132245, 13.4425146 52.5132311, 13.4425043 52.5132302, 13.4425058 52.5132231, 13.4424889 52.5132116, 13.4424762 52.5132124, 13.4424749 52.5132051, 13.4424868 52.5132044, 13.4424923 52.5131847, 13.4424823 52.5131783, 13.4424896 52.513174, 13.4424976 52.5131792, 13.4425228 52.5131646, 13.4423951 52.5130826, 13.4425843 52.512972, 13.4429577 52.5132111, 13.4430332 52.5132602, 13.4427649 52.5133868, 13.442726 52.5133649, 13.442759 52.5133459, 13.4427624 52.5133481, 13.44279 52.5133322, 13.4427413 52.5133007))",POINT (13.442700089935574 52.51318195),52.51318195,13.442700089935574,Q2315968,de:St. Antonius (Berlin-Friedrichshain),"Rüdersdorfer Straße, 45a, Friedrichshain, Berlin, 10243",roman_catholic,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
234,24266057,Kapelle Georgen-Parochial 2,christian,protestant,chapel,,,,,,,,,,,,"POLYGON ((13.444563 52.5212278, 13.4447316 52.5211232, 13.4443544 52.5208982, 13.4442992 52.5209324, 13.4442467 52.520965, 13.4441858 52.5210028, 13.444563 52.5212278))",POINT (13.4444587 52.521063),52.521063,13.4444587,,,,protestant,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
235,24266076,St. Petri Kapelle,christian,protestant,place_of_worship,,,,,,,no,,,,,"POLYGON ((13.4419583 52.5211724, 13.4419785 52.5211602, 13.4420353 52.5211949, 13.4420968 52.5211576, 13.4420398 52.5211228, 13.4420582 52.5211117, 13.4419481 52.5210444, 13.4419806 52.5210247, 13.4419269 52.5209919, 13.4418947 52.5210114, 13.4418803 52.5210026, 13.4417799 52.5210635, 13.4419583 52.5211724))",POINT (13.441919077013555 52.5210876),52.5210876,13.441919077013555,,,,protestant,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
236,24404055,Stiftskirche,christian,evangelical,church,Schönwalder Allee,26/49,13587,,,,yes,,,,,"POLYGON ((13.1953163 52.5697644, 13.1953272 52.5697578, 13.1952806 52.5697291, 13.1952751 52.5697324, 13.1952685 52.5697284, 13.1952742 52.569725, 13.1952266 52.5696958, 13.1952211 52.5696991, 13.1952148 52.5696952, 13.1952203 52.5696919, 13.1951857 52.5696707, 13.1952391 52.5696386, 13.1952197 52.5696267, 13.1952197 52.5696024, 13.1952577 52.5695794, 13.1952983 52.5695794, 13.1953172 52.569591, 13.1953707 52.5695589, 13.1954045 52.5695796, 13.1954099 52.5695764, 13.1954168 52.5695806, 13.1954113 52.5695839, 13.1954586 52.5696129, 13.1954639 52.5696098, 13.1954705 52.5696138, 13.195465 52.5696171, 13.195512 52.5696459, 13.1955229 52.5696393, 13.1957365 52.5697703, 13.1956861 52.5698007, 13.1956615 52.5697856, 13.1956542 52.5697857, 13.1956552 52.5698162, 13.1956509 52.5698218, 13.1956155 52.5698433, 13.1956071 52.5698458, 13.1955568 52.5698462, 13.1955548 52.5698501, 13.195581 52.5698662, 13.1955309 52.5698963, 13.1953163 52.5697644))",POINT (13.195468379351144 52.569726700000004),52.569726700000004,13.195468379351144,Q15823601,de:Kirche im Johannesstift,"Schönwalder Allee, 26/49, Hakenfelde, Berlin, 13587",protestant,Spandau,Hakenfelde,0507,11005005
237,24531388,St. Adalbert-Kirche,christian,roman_catholic,church,Linienstraße,101,10115,,,,yes,,,4,,"POLYGON ((13.3957215 52.5286526, 13.3956597 52.5286361, 13.3955263 52.5286003, 13.3955484 52.5285697, 13.3956496 52.52843, 13.3957345 52.5283173, 13.3959266 52.5283691, 13.3958585 52.5284685, 13.3958673 52.5284709, 13.395858 52.5284837, 13.395866 52.5284858, 13.3958427 52.5285183, 13.3958751 52.5285269, 13.3958376 52.528579, 13.3958008 52.5285692, 13.3957798 52.5285983, 13.3957737 52.5285966, 13.3957676 52.528605, 13.3957578 52.5286024, 13.3957215 52.5286526))",POINT (13.395735969291344 52.528484750000004),52.528484750000004,13.395735969291344,Q1299060,de:St. Adalbert (Berlin),"Linienstraße, 101, Mitte, Berlin, 10115",roman_catholic,Mitte,Mitte,0101,11001001
238,24620392,Kirche am Lietzensee,christian,protestant,church,Herbartstraße,4-6,14057,https://www.lietzenseegemeinde.de/,,,,,,,,"POLYGON ((13.2871323 52.5043382, 13.2872597 52.5041736, 13.2875436 52.504226, 13.2875229 52.5043626, 13.2873548 52.5044434, 13.2871323 52.5043382))",POINT (13.287355410009582 52.5042821),52.5042821,13.287355410009582,Q1742775,de:Kirche am Lietzensee,"Herbartstraße, 4-6, Berlin, 14057",protestant,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
239,24764551,St. Jacobi-Kirche,christian,protestant,church,Oranienstraße,133,10969,,,,limited,,"Tu,Th,Fr 10:00-12:00,14:00-18:00",,,"POLYGON ((13.4064579 52.5040969, 13.4064175 52.5041087, 13.4064048 52.5040945, 13.4063965 52.5040973, 13.4063879 52.5040909, 13.406377 52.504089, 13.4063683 52.5040878, 13.4063581 52.5040888, 13.406348 52.5040925, 13.4063394 52.5040979, 13.4063353 52.5041051, 13.4063376 52.5041133, 13.4063226 52.5041175, 13.4063158 52.504109, 13.4063062 52.5041039, 13.406298 52.5041003, 13.4062882 52.5040974, 13.4062777 52.504096, 13.4062675 52.5040953, 13.4062583 52.5040958, 13.406248 52.5040977, 13.4062375 52.5041002, 13.406229 52.504104, 13.4062201 52.5041092, 13.4062119 52.5041169, 13.4062089 52.5041228, 13.4062064 52.504131, 13.4062078 52.504138, 13.4062111 52.5041473, 13.4061983 52.5041508, 13.4061874 52.504144, 13.4061803 52.5041416, 13.4061736 52.5041407, 13.406168 52.50414, 13.4061623 52.5041405, 13.4061538 52.5041421, 13.4061447 52.5041451, 13.4061406 52.5041484, 13.4061334 52.5041564, 13.4061339 52.5041624, 13.4061355 52.5041674, 13.406125 52.5041707, 13.4061374 52.5041858, 13.4060985 52.5041975, 13.4061322 52.5042448, 13.4061743 52.5042329, 13.4063724 52.5044935, 13.4065063 52.5044564, 13.4066964 52.5044022, 13.4067221 52.504395, 13.4066876 52.5043487, 13.4066159 52.5043683, 13.4064521 52.5041556, 13.4064918 52.5041436, 13.4064579 52.5040969))",POINT (13.406391818108167 52.50429675),52.50429675,13.406391818108167,Q2318849,de:St.-Jacobi-Kirche (Berlin),"Oranienstraße, 133, Kreuzberg, Berlin, 10969",protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
240,24784274,Begegnungskirche,christian,pentecostal,church,Gotthardstraße,35,13407,https://www.begegnungskirche-berlin.de/,,,yes,,,,,"POLYGON ((13.3441186 52.5663941, 13.3441205 52.566385, 13.3440485 52.5663881, 13.3440502 52.566379, 13.3439784 52.5663826, 13.3439945 52.5663102, 13.343919 52.5663039, 13.3439017 52.566386, 13.3438292 52.566389, 13.3438288 52.5663903, 13.3438209 52.5663897, 13.3438206 52.5663886, 13.3438148 52.5663881, 13.3437946 52.5664806, 13.3438001 52.566481, 13.3438008 52.5664801, 13.343809 52.5664806, 13.343809 52.5664819, 13.3438768 52.5664964, 13.3438747 52.5665054, 13.3439479 52.566521, 13.3439503 52.5665122, 13.3440184 52.5665267, 13.3440205 52.5665178, 13.3440881 52.5665326, 13.3440901 52.5665238, 13.3441578 52.5665383, 13.3441604 52.566529, 13.3442318 52.5665272, 13.3442322 52.5665258, 13.3442627 52.5665284, 13.3442627 52.5665296, 13.3442683 52.56653, 13.3442938 52.566416, 13.3442883 52.5664157, 13.3442878 52.5664164, 13.344257 52.5664141, 13.3442569 52.5664129, 13.3441888 52.5664002, 13.3441905 52.566391, 13.3441186 52.5663941))",POINT (13.344044125362377 52.56644825),52.56644825,13.344044125362377,Q11722055,de:Begegnungskirche,"Gotthardstraße, 35, Reinickendorf, Berlin, 13407",pentecostal,Reinickendorf,Reinickendorf,1201,11012012
241,24933311,St.-Konstantin-und-Helena-Kirche,christian,russian_orthodox,church,Wittestraße,,13509,https://xpam-tegel.wixsite.com/xpam,,,,,,,,"POLYGON ((13.300704 52.5777049, 13.300725 52.577692, 13.3007366 52.5776979, 13.3007585 52.5776979, 13.3007724 52.5777061, 13.3007993 52.5776918, 13.300788 52.5776847, 13.3007883 52.5776684, 13.3007816 52.5776637, 13.3008054 52.57765, 13.300713 52.577587, 13.3006829 52.5776033, 13.3006664 52.577592, 13.3006279 52.5776129, 13.3006433 52.5776234, 13.3006105 52.5776412, 13.300704 52.5777049))",POINT (13.3007079525327 52.5776456),52.5776456,13.3007079525327,Q4504762,ru:Храм Константина и Елены (Берлин),"Wittestraße, Reinickendorf, Berlin, 13509",russian_orthodox,Reinickendorf,Tegel,1202,11012012
242,24950102,,christian,roman_catholic,chapel,,,,,,,,,,,,"POLYGON ((13.3359862 52.5693281, 13.3359788 52.5693107, 13.3359949 52.5692936, 13.3360358 52.5692879, 13.3360639 52.569298, 13.3360735 52.5693158, 13.3360954 52.5693127, 13.3361322 52.5694086, 13.3359986 52.5694275, 13.3359619 52.5693316, 13.3359862 52.5693281))",POINT (13.336047029927007 52.5693701),52.5693701,13.336047029927007,,,"Reinickendorf, Berlin",roman_catholic,Reinickendorf,Reinickendorf,1201,11012012
243,24961601,Zum Guten Hirten,christian,protestant,church,,,12161,https://www.zum-guten-hirten-friedenau.de/,,,yes,Su 10:00,,4,,"POLYGON ((13.3283363 52.4718877, 13.3283365 52.4718977, 13.3283169 52.4718979, 13.3283167 52.4718892, 13.328291 52.4718894, 13.3282857 52.4718909, 13.3282805 52.4718839, 13.3282635 52.4718845, 13.3282588 52.4718924, 13.3282477 52.4718899, 13.3282527 52.4718815, 13.3282365 52.4718742, 13.3282257 52.4718784, 13.3282185 52.4718714, 13.3282302 52.4718669, 13.328231 52.4718554, 13.3282175 52.471853, 13.3282221 52.4718432, 13.3282378 52.471846, 13.3282475 52.4718379, 13.3282474 52.4718296, 13.3282472 52.4718197, 13.3282286 52.4718198, 13.3282284 52.4718109, 13.3282477 52.4718108, 13.328247 52.4717647, 13.3282277 52.4717648, 13.3282275 52.4717539, 13.3282473 52.4717537, 13.3282466 52.4717074, 13.3282265 52.4717075, 13.3282263 52.4716962, 13.3282469 52.4716961, 13.3282462 52.4716503, 13.3282255 52.4716504, 13.3282253 52.4716394, 13.3282463 52.4716393, 13.3282456 52.4715944, 13.3282241 52.4715945, 13.328224 52.4715829, 13.3282462 52.4715827, 13.3282456 52.4715425, 13.3282493 52.4715343, 13.3283213 52.4715337, 13.328321 52.4715177, 13.3282931 52.4715179, 13.3282928 52.4715022, 13.32832 52.471502, 13.3283196 52.4714836, 13.328381 52.4714832, 13.3284354 52.4714827, 13.3284358 52.4715018, 13.3284646 52.4715015, 13.3284649 52.471517, 13.3284405 52.4715172, 13.3284408 52.4715333, 13.3285157 52.4715328, 13.3285167 52.4715818, 13.3285384 52.4715816, 13.3285386 52.4715908, 13.3285166 52.4715909, 13.3285175 52.4716384, 13.3285383 52.4716383, 13.3285385 52.4716479, 13.3285177 52.471648, 13.3285185 52.4716936, 13.328539 52.4716935, 13.3285392 52.4717042, 13.3285186 52.4717044, 13.3285194 52.4717513, 13.3285393 52.4717512, 13.3285394 52.4717612, 13.32852 52.4717614, 13.3285208 52.4718071, 13.3285403 52.471807, 13.3285405 52.4718187, 13.3285218 52.4718188, 13.3285221 52.471837, 13.3285337 52.4718436, 13.3285454 52.4718407, 13.3285517 52.4718501, 13.3285396 52.4718531, 13.3285388 52.471863, 13.3285509 52.4718665, 13.3285451 52.471874, 13.3285312 52.47187, 13.3285243 52.4718789, 13.3285291 52.4718845, 13.3285151 52.4718889, 13.3285086 52.4718813, 13.328494 52.4718813, 13.3284885 52.4718903, 13.3284702 52.4718861, 13.3284532 52.4718863, 13.3284534 52.4718961, 13.3284368 52.4718963, 13.3284366 52.4718867, 13.3283363 52.4718877))",POINT (13.328382325535317 52.47167195),52.47167195,13.328382325535317,Q1742765,de:Kirche Zum Guten Hirten (Berlin-Friedenau),"Berlin, 12161",protestant,Tempelhof-Schöneberg,Friedenau,0702,11007007
244,24964762,Kapernaum Kirche,christian,protestant,church,,,,http://www.kapernaum-berlin.de/,,,yes,,,,,"POLYGON ((13.3499145 52.5485139, 13.3498549 52.5485564, 13.3498496 52.5485585, 13.3498436 52.5485596, 13.3498373 52.5485597, 13.3498311 52.5485589, 13.3498255 52.5485571, 13.3498209 52.5485545, 13.3498175 52.5485512, 13.3498157 52.5485475, 13.3498154 52.5485437, 13.3496111 52.5486921, 13.3495282 52.5487521, 13.3494937 52.5487343, 13.3492907 52.5486297, 13.3493017 52.5486227, 13.3492245 52.5485824, 13.3493151 52.5485161, 13.3493188 52.5485177, 13.3495159 52.5483768, 13.3495085 52.5483731, 13.3495688 52.5483301, 13.3495851 52.5483393, 13.3495918 52.5483371, 13.3495991 52.548336, 13.3496066 52.548336, 13.349614 52.548337, 13.3496207 52.5483391, 13.3496264 52.5483421, 13.3496308 52.5483458, 13.3496336 52.54835, 13.3496347 52.5483546, 13.349634 52.5483592, 13.3496315 52.5483635, 13.3496571 52.5483782, 13.349667 52.5483733, 13.3496744 52.5483779, 13.3496985 52.5483749, 13.3497107 52.5483746, 13.3497351 52.5483766, 13.3497378 52.5483698, 13.3497498 52.5483721, 13.3497459 52.5483798, 13.3497547 52.5483818, 13.3497628 52.5483846, 13.3497701 52.5483882, 13.3497764 52.5483924, 13.3497815 52.5483972, 13.3497852 52.5484024, 13.3497965 52.5483997, 13.3498013 52.5484052, 13.3497915 52.5484084, 13.3497964 52.5484215, 13.3497969 52.5484283, 13.3497943 52.5484417, 13.3498171 52.5484454, 13.3498227 52.5484441, 13.3498344 52.5484425, 13.3498404 52.5484423, 13.3498506 52.5484429, 13.3498604 52.5484447, 13.3498694 52.5484476, 13.3498774 52.5484514, 13.3498841 52.5484562, 13.3498892 52.5484616, 13.3498925 52.5484674, 13.349894 52.5484736, 13.3498935 52.5484798, 13.3498911 52.5484859, 13.3498869 52.5484915, 13.349881 52.5484966, 13.3499145 52.5485139))",POINT (13.349593044669685 52.5485307),52.5485307,13.349593044669685,Q2265681,en:Capernaum Church,,protestant,Mitte,Wedding,0105,11001001
245,24964784,Alte Nazarethkirche,christian,protestant,church,Müllerstraße,27,13353,,,,no,,,,,"POLYGON ((13.3595373 52.5472072, 13.3596138 52.5471626, 13.3596904 52.547118, 13.3599321 52.5472694, 13.3599818 52.5473005, 13.3599752 52.547305, 13.3599927 52.5473187, 13.360003 52.5473349, 13.3600053 52.5473522, 13.3600032 52.5473608, 13.3599932 52.5473771, 13.3599759 52.5473909, 13.3599529 52.5474011, 13.359926 52.5474068, 13.3598975 52.5474075, 13.3598699 52.5474033, 13.3598455 52.5473943, 13.3598351 52.5473883, 13.3598275 52.5473924, 13.3595373 52.5472072))",POINT (13.359734241607065 52.547238300000004),52.547238300000004,13.359734241607065,Q320323,de:Alte Nazarethkirche,"Müllerstraße, 27, Wedding, Berlin, 13353",protestant,Mitte,Wedding,0105,11001001
246,24964932,Neue Nazarethkirche,christian,evangelical,church,Schulstraße,119,13347,,,,no,,,,,"POLYGON ((13.3619469 52.5488798, 13.3619166 52.54886, 13.3618865 52.5488775, 13.3618927 52.5488814, 13.3618839 52.5488866, 13.3618775 52.5488827, 13.3618464 52.5489007, 13.3618464 52.5489182, 13.36183 52.5489179, 13.3618308 52.5489, 13.3618013 52.5488813, 13.3617941 52.5488853, 13.3617859 52.5488799, 13.3617927 52.5488758, 13.3617682 52.5488603, 13.3617614 52.5488641, 13.3617574 52.5488616, 13.3617534 52.548859, 13.3617601 52.5488549, 13.3617356 52.5488394, 13.3617293 52.5488432, 13.3617244 52.54884, 13.3617217 52.5488404, 13.3617238 52.5488449, 13.3617064 52.5488488, 13.3616958 52.5488309, 13.3616275 52.5488299, 13.361615 52.5488472, 13.3615984 52.5488426, 13.3616113 52.5488253, 13.3615652 52.5487954, 13.3615362 52.548802, 13.3615298 52.5487918, 13.3615588 52.548785, 13.3615608 52.548744, 13.3615325 52.5487362, 13.3615392 52.5487259, 13.361568 52.548733, 13.3615914 52.5487206, 13.3615337 52.5486837, 13.3615114 52.5486966, 13.3614988 52.5486885, 13.361521 52.5486756, 13.3614647 52.5486396, 13.3614425 52.5486524, 13.3614301 52.5486444, 13.3614523 52.5486314, 13.3614237 52.5486129, 13.3613951 52.5485944, 13.3613867 52.548599, 13.3613785 52.5485935, 13.3613864 52.5485889, 13.3613788 52.5485835, 13.3613881 52.5485783, 13.3613958 52.5485835, 13.3614226 52.5485682, 13.3614099 52.54856, 13.3614317 52.5485471, 13.3614028 52.5485297, 13.3614177 52.5485213, 13.3614343 52.5485323, 13.3614687 52.5485127, 13.3615031 52.5484931, 13.3614863 52.5484825, 13.3615012 52.5484741, 13.3615269 52.5484928, 13.3615494 52.5484795, 13.3615625 52.548488, 13.3615894 52.5484723, 13.3615811 52.5484676, 13.3615907 52.5484623, 13.3615981 52.5484674, 13.3616065 52.5484621, 13.361615 52.548468, 13.3616068 52.5484728, 13.3616351 52.5484913, 13.3616634 52.5485097, 13.3616867 52.5484968, 13.3616984 52.5485048, 13.3616762 52.548518, 13.3617317 52.5485542, 13.3617548 52.5485413, 13.3617672 52.5485497, 13.3617441 52.5485623, 13.3618013 52.5485996, 13.3618235 52.5485864, 13.3618137 52.5485682, 13.3618309 52.5485646, 13.3618408 52.5485829, 13.3619083 52.5485835, 13.3619218 52.5485661, 13.3619384 52.5485708, 13.3619257 52.548588, 13.3619718 52.5486182, 13.3620011 52.5486116, 13.3620071 52.548622, 13.3619784 52.5486282, 13.3619761 52.5486693, 13.3620046 52.5486773, 13.361997 52.5486874, 13.3619902 52.5486856, 13.3619888 52.5486883, 13.3619939 52.5486913, 13.3619871 52.5486956, 13.3620114 52.5487111, 13.3620185 52.5487072, 13.3620225 52.5487099, 13.3620264 52.5487125, 13.3620196 52.5487163, 13.3620441 52.5487319, 13.3620512 52.5487272, 13.3620599 52.5487326, 13.3620525 52.5487372, 13.3620813 52.5487556, 13.3621106 52.5487563, 13.3621102 52.5487661, 13.362081 52.548766, 13.3620506 52.5487835, 13.3620568 52.5487876, 13.362048 52.5487926, 13.3620416 52.5487887, 13.3620113 52.5488062, 13.3620413 52.5488259, 13.3620504 52.5488235, 13.3620546 52.5488306, 13.3620462 52.5488327, 13.362045 52.5488569, 13.3620534 52.5488594, 13.3620485 52.5488665, 13.3620395 52.5488638, 13.3620103 52.5488807, 13.3620137 52.5488864, 13.3620019 52.5488889, 13.361999 52.5488834, 13.3619581 52.548883, 13.3619544 52.5488882, 13.3619432 52.5488853, 13.3619469 52.5488798))",POINT (13.361767457425472 52.5486899),52.5486899,13.361767457425472,Q1979671,de:Neue Nazarethkirche,"Schulstraße, 119, Wedding, Berlin, 13347",protestant,Mitte,Wedding,0105,11001001
247,24999161,Melanchthon-Kirche,christian,protestant,church,Melanchthonplatz,1,13595,,,,,,,,,"POLYGON ((13.1889428 52.5213218, 13.1889508 52.5213286, 13.1889432 52.5213343, 13.1889348 52.5213281, 13.1889148 52.5213178, 13.1888822 52.5213412, 13.1888827 52.521355, 13.1888721 52.5213554, 13.1888726 52.5213369, 13.1888597 52.5213314, 13.1888589 52.521332, 13.1888442 52.5213433, 13.1888343 52.5213382, 13.1888411 52.5213329, 13.1888404 52.5213198, 13.1888293 52.5213146, 13.1888182 52.5213093, 13.1888003 52.5213099, 13.1887914 52.5213154, 13.1887816 52.5213105, 13.1887923 52.5213024, 13.1887932 52.5213017, 13.1887775 52.5212942, 13.1887564 52.5212945, 13.1887571 52.521288, 13.1887746 52.5212874, 13.1888023 52.5212652, 13.1887908 52.52126, 13.1887748 52.5212495, 13.188782 52.5212439, 13.1887981 52.5212543, 13.1889623 52.5211257, 13.1889541 52.5211181, 13.188961 52.5211127, 13.1889677 52.5211162, 13.1889893 52.5210993, 13.1889884 52.5210867, 13.1889994 52.5210862, 13.1890022 52.5210985, 13.189022 52.5211003, 13.1890227 52.5211051, 13.1890287 52.5211036, 13.1890393 52.5211153, 13.1890679 52.5211144, 13.1890743 52.5211015, 13.189084 52.5211036, 13.1890803 52.5211163, 13.1891045 52.5211272, 13.1891208 52.5211232, 13.1891269 52.5211296, 13.1891103 52.5211343, 13.1891145 52.5211534, 13.1891304 52.521155, 13.1891313 52.5211601, 13.1891377 52.5211579, 13.1891471 52.5211696, 13.1891676 52.5211687, 13.1891681 52.5211769, 13.189146 52.5211766, 13.1891239 52.5211951, 13.1891299 52.5211983, 13.1891227 52.5212032, 13.1891054 52.5211944, 13.1889428 52.5213218))",POINT (13.18895277921927 52.52122355),52.52122355,13.18895277921927,Q14532173,de:Melanchthon-Kirche (Berlin-Wilhelmstadt),"Melanchthonplatz, 1, Wilhelmstadt, Berlin, 13595",protestant,Spandau,Wilhelmstadt,0509,11005005
