,detail_url,name,type,price_euro,number_of_rooms,surface_m2,floor,street,house_number,postal_code,first_tenant,address,latitude,longitude,geometry,neighborhood_id,neighborhood,district,district_id,id
5091,https://www.immowelt.de/expose/f4e007f0-0138-467f-a49a-fac1acd34c83,Studio zur Miete Tauschwohnung 400 € 2 Zimmer 46 m² EG Zehlendorf Berlin 14165,Studio,400.0,2.0,46.0,0,,,14165,no,", 14165 Zehlendorf Berlin",52.4173942,13.2559391,POINT (13.2559391 52.4173942),0604,Zehlendorf,Steglitz-Zehlendorf,11006006,20260206_13169
5093,https://www.immowelt.de/expose/6315def4-086f-49b9-9e81-7879fae42a29,Studio zur Miete Tauschwohnung 573 € 3 Zimmer 77 m² 3. Geschoss Niederschönhausen Berlin 13156,Studio,573.0,3.0,77.0,3,,,13156,no,", 13156 Niederschönhausen Berlin",52.5814116,13.3995326,POINT (13.3995326 52.5814116),0311,Niederschönhausen,Pankow,11003003,20260206_13170
5095,https://www.immowelt.de/expose/7883088d-aed5-4879-9e5d-e9379b36a46c,Studio zur Miete Tauschwohnung 312 € 2 Zimmer 50 m² 4. Geschoss Prenzlauer Berg Berlin 10409,Studio,312.0,2.0,50.0,4,,,10409,no,", 10409 Berg Berlin",52.5442317,13.4420813,POINT (13.4420813 52.5442317),0301,Prenzlauer Berg,Pankow,11003003,20260206_13171
5097,https://www.immowelt.de/expose/96b56691-c5a1-43c4-b294-6e5541ff8b5b,Studio zur Miete Tauschwohnung 350 € 2 Zimmer 58 m² 2. Geschoss Lichtenrade Berlin 12305,Studio,350.0,2.0,58.0,2,,,12305,no,", 12305 Lichtenrade Berlin",52.4014805,13.3997526,POINT (13.3997526 52.4014805),0706,Lichtenrade,Tempelhof-Schöneberg,11007007,20260206_13172
5099,https://www.immowelt.de/expose/c384c972-8730-4b3f-8e01-b4f2923095f2,Studio zur Miete Tauschwohnung 1.700 € 4 Zimmer 100 m² 4. Geschoss Schmargendorf Berlin 14199,Studio,1700.0,4.0,100.0,4,,,14199,no,", 14199 Schmargendorf Berlin",52.4779633,13.2924242,POINT (13.2924242 52.4779633),0403,Schmargendorf,Charlottenburg-Wilmersdorf,11004004,20260206_13173
5101,https://www.immowelt.de/expose/699c250c-8d4c-41e8-a698-7d1bfea69558,Studio zur Miete Tauschwohnung 840 € 1 Zimmer 64 m² 4. Geschoss Wilmersdorf Berlin 10707,Studio,840.0,1.0,64.0,4,,,10707,no,", 10707 Wilmersdorf Berlin",52.4959647,13.3139133,POINT (13.3139133 52.4959647),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_13174
5102,https://www.immowelt.de/expose/c5a15ad4-a856-46ea-968c-92bab668d8e5,Studio zur Miete Tauschwohnung 840 € 1 Zimmer 64 m² 4. Geschoss Wilmersdorf Berlin 10707,Studio,840.0,1.0,64.0,4,,,10707,no,", 10707 Wilmersdorf Berlin",52.4959647,13.3139133,POINT (13.3139133 52.4959647),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_13175
5104,https://www.immowelt.de/expose/4d21f982-68fa-4662-b85c-dc3e769e20b8,Studio zur Miete Tauschwohnung 635 € 2 Zimmer 51 m² 4. Geschoss Wedding Berlin 13347,Studio,635.0,2.0,51.0,4,,,13347,no,", 13347 Wedding Berlin",52.5475635,13.3655317,POINT (13.3655317 52.5475635),0105,Wedding,Mitte,11001001,20260206_13176
5106,https://www.immowelt.de/expose/bf7d67ac-41df-4c9c-9ddf-0a3571b3612e,Studio zur Miete Tauschwohnung 850 € 2 Zimmer 47 m² 1. Geschoss Pankow Berlin 13189,Studio,850.0,2.0,47.0,1,,,13189,no,", 13189 Pankow Berlin",52.5641454,13.4218376,POINT (13.4218376 52.5641454),0307,Pankow,Pankow,11003003,20260206_13177
5107,https://www.immowelt.de/expose/caa6043e-3442-4ef8-becc-ead2acb1585f,Studio zur Miete Tauschwohnung 850 € 2 Zimmer 47 m² 1. Geschoss Pankow Berlin 13189,Studio,850.0,2.0,47.0,1,,,13189,no,", 13189 Pankow Berlin",52.5641454,13.4218376,POINT (13.4218376 52.5641454),0307,Pankow,Pankow,11003003,20260206_13178
5110,https://www.immowelt.de/expose/4e3c891a-ee67-44a0-96e3-34fdfd404a1c,Studio zur Miete Tauschwohnung 900 € 4 Zimmer 110 m² 2. Geschoss Kreuzberg Berlin 10999,Studio,900.0,4.0,110.0,2,,,10999,no,", 10999 Kreuzberg Berlin",52.4976589,13.4231017,POINT (13.4231017 52.4976589),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_13179
5112,https://www.immowelt.de/expose/5cf545b4-f0e8-4409-9593-f049ab3e8d34,Studio zur Miete Tauschwohnung 1.200 € 4 Zimmer 93 m² 3. Geschoss Steglitz Berlin 12169,Studio,1200.0,4.0,93.0,3,,,12169,no,", 12169 Steglitz Berlin",52.4537465,13.3436909,POINT (13.3436909 52.4537465),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_13180
5113,https://www.immowelt.de/expose/eaf72fb0-c96f-4c0a-8216-edc9fbb60918,Studio zur Miete Tauschwohnung 1.200 € 4 Zimmer 93 m² 3. Geschoss Steglitz Berlin 12169,Studio,1200.0,4.0,93.0,3,,,12169,no,", 12169 Steglitz Berlin",52.4537465,13.3436909,POINT (13.3436909 52.4537465),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_13181
5115,https://www.immowelt.de/expose/3b4e5d3a-dc57-4ff0-a69e-3467d5de3e66,Studio zur Miete Tauschwohnung 670 € 2 Zimmer 64 m² 2. Geschoss Westend Berlin 14059,Studio,670.0,2.0,64.0,2,,,14059,no,", 14059 Westend Berlin",52.5206596,13.2775493,POINT (13.2775493 52.5206596),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_13182
5116,https://www.immowelt.de/expose/e41f88a8-9fc8-4fc0-8262-67df00731c62,Studio zur Miete Tauschwohnung 670 € 2 Zimmer 64 m² 2. Geschoss Westend Berlin 14059,Studio,670.0,2.0,64.0,2,,,14059,no,", 14059 Westend Berlin",52.5206596,13.2775493,POINT (13.2775493 52.5206596),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_13183
5118,https://www.immowelt.de/expose/d445601c-ed27-40b2-9e23-eae757a1150b,Studio zur Miete Tauschwohnung 420 € 2 Zimmer 63 m² 5. Geschoss Mitte Berlin 10179,Studio,420.0,2.0,63.0,5,,,10179,no,", 10179 Mitte Berlin",52.5121017,13.4164365,POINT (13.4164365 52.5121017),0101,Mitte,Mitte,11001001,20260206_13184
5119,https://www.immowelt.de/expose/5d806c56-bdc5-4835-8b96-3defb565e3e8,Studio zur Miete Tauschwohnung 420 € 2 Zimmer 63 m² 5. Geschoss Mitte Berlin 10179,Studio,420.0,2.0,63.0,5,,,10179,no,", 10179 Mitte Berlin",52.5121017,13.4164365,POINT (13.4164365 52.5121017),0101,Mitte,Mitte,11001001,20260206_13185
5121,https://www.immowelt.de/expose/5a3b1175-7d6c-40b6-b388-aef4f4b016fe,Studio zur Miete Tauschwohnung 611 € 3 Zimmer 77 m² 2. Geschoss Alt-Treptow Berlin 12435,Studio,611.0,3.0,77.0,2,,,12435,no,", 12435 Alt-Treptow Berlin",52.4852161,13.4761012,POINT (13.4761012 52.4852161),0901,Alt-Treptow,Treptow-Köpenick,11009009,20260206_13186
5122,https://www.immowelt.de/expose/c9b10147-c4eb-4696-9786-655b4942afeb,Studio zur Miete Tauschwohnung 611 € 3 Zimmer 77 m² 2. Geschoss Alt-Treptow Berlin 12435,Studio,611.0,3.0,77.0,2,,,12435,no,", 12435 Alt-Treptow Berlin",52.4852161,13.4761012,POINT (13.4761012 52.4852161),0901,Alt-Treptow,Treptow-Köpenick,11009009,20260206_13187
5124,https://www.immowelt.de/expose/139e7005-3144-4ef7-aa61-2ad120321c06,Studio zur Miete Tauschwohnung 1.263 € 4 Zimmer 108 m² 1. Geschoss Köpenick Berlin 12555,Studio,1263.0,4.0,108.0,1,,,12555,no,", 12555 Köpenick Berlin",52.4606337,13.5777707,POINT (13.5777707 52.4606337),0910,Köpenick,Treptow-Köpenick,11009009,20260206_13188
5126,https://www.immowelt.de/expose/82a42f9f-ee87-4b4a-8b05-90f636d66f89,Studio zur Miete Tauschwohnung 430 € 2 Zimmer 64 m² 3. Geschoss Lichtenrade Berlin 12305,Studio,430.0,2.0,64.0,3,,,12305,no,", 12305 Lichtenrade Berlin",52.4014805,13.3997526,POINT (13.3997526 52.4014805),0706,Lichtenrade,Tempelhof-Schöneberg,11007007,20260206_13189
5127,https://www.immowelt.de/expose/5fd101b8-dee0-4858-aef8-42bc0dd8576f,Studio zur Miete Tauschwohnung 430 € 2 Zimmer 64 m² 3. Geschoss Lichtenrade Berlin 12305,Studio,430.0,2.0,64.0,3,,,12305,no,", 12305 Lichtenrade Berlin",52.4014805,13.3997526,POINT (13.3997526 52.4014805),0706,Lichtenrade,Tempelhof-Schöneberg,11007007,20260206_13190
5129,https://www.immowelt.de/expose/2bca1d31-3332-4615-8eeb-80376b294684,Studio zur Miete Tauschwohnung 1.566 € 3 Zimmer 94 m² EG Karow Berlin 13125,Studio,1566.0,3.0,94.0,0,,,13125,no,", 13125 Karow Berlin",52.620938,13.4819806,POINT (13.4819806 52.620938),0305,Karow,Pankow,11003003,20260206_13191
5131,https://www.immowelt.de/expose/90756eaf-1175-4735-ae3b-9546c3ef342f,Studio zur Miete Tauschwohnung 702 € 2 Zimmer 67 m² 7. Geschoss Schöneberg Berlin 10777,Studio,702.0,2.0,67.0,7,,,10777,no,", 10777 Schöneberg Berlin",52.4975687,13.3425948,POINT (13.3425948 52.4975687),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_13192
5132,https://www.immowelt.de/expose/9bf530d7-0f7f-4cbd-9354-6d5ac07eb1ab,Studio zur Miete Tauschwohnung 702 € 2 Zimmer 67 m² 7. Geschoss Schöneberg Berlin 10777,Studio,702.0,2.0,67.0,7,,,10777,no,", 10777 Schöneberg Berlin",52.4975687,13.3425948,POINT (13.3425948 52.4975687),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_13193
5134,https://www.immowelt.de/expose/0dda3ac1-5afc-4fb5-9410-f33f1fb47a61,Studio zur Miete Tauschwohnung 1.000 € 3 Zimmer 70 m² 1. Geschoss Prenzlauer Berg Berlin 10437,Studio,1000.0,3.0,70.0,1,,,10437,no,", 10437 Berg Berlin",52.5461984,13.4109651,POINT (13.4109651 52.5461984),0301,Prenzlauer Berg,Pankow,11003003,20260206_13194
5136,https://www.immowelt.de/expose/11002e9a-d91d-48d2-9d0c-90b224ccbe7d,Studio zur Miete Tauschwohnung 920 € 3 Zimmer 77 m² EG Kreuzberg Berlin 10969,Studio,920.0,3.0,77.0,0,,,10969,no,", 10969 Kreuzberg Berlin",52.5023538,13.4023459,POINT (13.4023459 52.5023538),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_13195
5138,https://www.immowelt.de/expose/61876212-f85f-4938-86c6-4a6c2da8b72b,Studio zur Miete Tauschwohnung 650 € 3 Zimmer 69 m² EG Pankow Berlin 13187,Studio,650.0,3.0,69.0,0,,,13187,no,", 13187 Pankow Berlin",52.5695591,13.4084463,POINT (13.4084463 52.5695591),0307,Pankow,Pankow,11003003,20260206_13196
5140,https://www.immowelt.de/expose/fded77b3-443e-48b8-9d9d-0207fe9fea84,Studio zur Miete Tauschwohnung 353 € 2 Zimmer 57 m² 3. Geschoss Spandau Berlin 13583,Studio,353.0,2.0,57.0,3,,,13583,no,", 13583 Spandau Berlin",52.5447849,13.1802929,POINT (13.1802929 52.5447849),0508,Falkenhagener Feld,Spandau,11005005,20260206_13197
5143,https://www.immowelt.de/expose/6bbde036-e960-4b10-aa38-6aed32fc9007,Studio zur Miete Tauschwohnung 635 € 4 Zimmer 93 m² EG Kreuzberg Berlin 10965,Studio,635.0,4.0,93.0,0,,,10965,no,", 10965 Kreuzberg Berlin",52.4868877,13.3865743,POINT (13.3865743 52.4868877),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_13198
5145,https://www.immowelt.de/expose/759317a8-8bba-4609-99c8-93a246c68c84,Studio zur Miete Tauschwohnung 1.800 € 4 Zimmer 100 m² 4. Geschoss Schmargendorf Berlin 14199,Studio,1800.0,4.0,100.0,4,,,14199,no,", 14199 Schmargendorf Berlin",52.4779633,13.2924242,POINT (13.2924242 52.4779633),0403,Schmargendorf,Charlottenburg-Wilmersdorf,11004004,20260206_13199
5146,https://www.immowelt.de/expose/e948eee9-7cdd-440b-8e4e-2bc7fcdd4025,Studio zur Miete Tauschwohnung 1.800 € 4 Zimmer 100 m² 4. Geschoss Schmargendorf Berlin 14199,Studio,1800.0,4.0,100.0,4,,,14199,no,", 14199 Schmargendorf Berlin",52.4779633,13.2924242,POINT (13.2924242 52.4779633),0403,Schmargendorf,Charlottenburg-Wilmersdorf,11004004,20260206_13200
5148,https://www.immowelt.de/expose/e330467a-6a1a-4bb6-86cc-42b9e4d46329,Studio zur Miete Tauschwohnung 1.566 € 3 Zimmer 95 m² EG Karow Berlin 13125,Studio,1566.0,3.0,95.0,0,,,13125,no,", 13125 Karow Berlin",52.620938,13.4819806,POINT (13.4819806 52.620938),0305,Karow,Pankow,11003003,20260206_13201
5150,https://www.immowelt.de/expose/13f489f6-a2d9-47a9-8a19-783d996c376b,Studio zur Miete Tauschwohnung 232 € 1 Zimmer 34 m² 2. Geschoss Prenzlauer Berg Berlin 10405,Studio,232.0,1.0,34.0,2,,,10405,no,", 10405 Berg Berlin",52.5355509,13.4256888,POINT (13.4256888 52.5355509),0301,Prenzlauer Berg,Pankow,11003003,20260206_13202
5151,https://www.immowelt.de/expose/d6f7181f-92b7-40d5-b5d5-e6de4bc526fc,Studio zur Miete Tauschwohnung 232 € 1 Zimmer 34 m² 2. Geschoss Prenzlauer Berg Berlin 10405,Studio,232.0,1.0,34.0,2,,,10405,no,", 10405 Berg Berlin",52.5355509,13.4256888,POINT (13.4256888 52.5355509),0301,Prenzlauer Berg,Pankow,11003003,20260206_13203
5152,https://www.immowelt.de/expose/bfca3e0d-5d2c-4d53-add7-c1d30b7c3415,Wohnung zur Miete Tauschwohnung 670 € 3 Zimmer 80 m² 2. Geschoss Neukölln Berlin 12045,Wohnung,670.0,3.0,80.0,2,,,12045,no,", 12045 Neukölln Berlin",52.4854649,13.4392308,POINT (13.4392308 52.4854649),0801,Neukölln,Neukölln,11008008,20260206_13204
5153,https://www.immowelt.de/expose/053f8d51-bb9c-4b67-a9cd-3c26f7c364c9,Wohnung zur Miete Tauschwohnung 586 € 4 Zimmer 96 m² Märkisches Viertel Berlin 13439,Wohnung,586.0,4.0,96.0,,,,13439,no,", 13439 Viertel Berlin",52.6009448,13.3661836,POINT (13.3661836 52.6009448),1210,Märkisches Viertel,Reinickendorf,11012012,20260206_13205
5154,https://www.immowelt.de/expose/21a9c7c7-9030-4fff-8a7d-1420be586d83,Wohnung zur Miete Tauschwohnung 850 € 3 Zimmer 80 m² EG Britz Berlin 10965,Wohnung,850.0,3.0,80.0,0,,,10965,no,", 10965 Britz Berlin",52.4500003,13.4318449,POINT (13.4318449 52.4500003),0802,Britz,Neukölln,11008008,20260206_13206
5155,https://www.immowelt.de/expose/0148a105-0762-410e-b151-2cd0fa4dccde,Wohnung zur Miete Tauschwohnung 850 € 3 Zimmer 80 m² EG Britz Berlin 10965,Wohnung,850.0,3.0,80.0,0,,,10965,no,", 10965 Britz Berlin",52.4500003,13.4318449,POINT (13.4318449 52.4500003),0802,Britz,Neukölln,11008008,20260206_13207
5156,https://www.immowelt.de/expose/727dad8d-8f6d-4190-ba3a-f4572dd6ae3b,Wohnung zur Miete Tauschwohnung 850 € 3 Zimmer 67 m² 4. Geschoss Alt-Hohenschönhausen Berlin 10367,Wohnung,850.0,3.0,67.0,4,,,10367,no,", 10367 Alt-Hohenschönhausen Berlin",52.5426187,13.4763778,POINT (13.4763778 52.5426187),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_13208
5157,https://www.immowelt.de/expose/c9d0d020-9a57-4132-b190-36924469bf3c,Wohnung zur Miete Tauschwohnung 850 € 3 Zimmer 67 m² 4. Geschoss Alt-Hohenschönhausen Berlin 10367,Wohnung,850.0,3.0,67.0,4,,,10367,no,", 10367 Alt-Hohenschönhausen Berlin",52.5426187,13.4763778,POINT (13.4763778 52.5426187),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_13209
5158,https://www.immowelt.de/expose/1f64c0a2-147a-487d-bff4-a88796a5d20e,Wohnung zur Miete Tauschwohnung 775 € 3 Zimmer 75 m² 2. Geschoss Mariendorf Berlin 12159,Wohnung,775.0,3.0,75.0,2,,,12159,no,", 12159 Mariendorf Berlin",52.4384763,13.3741885,POINT (13.3741885 52.4384763),0704,Mariendorf,Tempelhof-Schöneberg,11007007,20260206_13210
5159,https://www.immowelt.de/expose/47fddaff-c6c5-40f2-b8c5-9eedc72ac0f5,Wohnung zur Miete Tauschwohnung 775 € 3 Zimmer 75 m² 2. Geschoss Mariendorf Berlin 12159,Wohnung,775.0,3.0,75.0,2,,,12159,no,", 12159 Mariendorf Berlin",52.4384763,13.3741885,POINT (13.3741885 52.4384763),0704,Mariendorf,Tempelhof-Schöneberg,11007007,20260206_13211
5160,https://www.immowelt.de/expose/b77784cb-38d1-45ef-862e-c464ebe2f6ce,Wohnung zur Miete Tauschwohnung 400 € 2 Zimmer 63 m² Alt-Hohenschönhausen Berlin 10365,Wohnung,400.0,2.0,63.0,,,,10365,no,", 10365 Alt-Hohenschönhausen Berlin",52.5426187,13.4763778,POINT (13.4763778 52.5426187),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_13212
5161,https://www.immowelt.de/expose/ee218f81-4388-444c-b887-51bc5686fb04,"Wohnung zur Miete Tauschwohnung 990 € 2,5 Zimmer 65 m² Französisch Buchholz Berlin 10407",Wohnung,990.0,2.5,65.0,,,,10407,no,", 10407 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_13213
5162,https://www.immowelt.de/expose/cb640c23-a068-4f7b-82b6-d9f3d1f9b706,"Wohnung zur Miete Tauschwohnung 990 € 2,5 Zimmer 65 m² Französisch Buchholz Berlin 10407",Wohnung,990.0,2.5,65.0,,,,10407,no,", 10407 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_13214
5163,https://www.immowelt.de/expose/b80eac39-3170-4184-b34b-78de46d7ca4f,Wohnung zur Miete Tauschwohnung 617 € 2 Zimmer 50 m² Mitte Berlin 13347,Wohnung,617.0,2.0,50.0,,,,13347,no,", 13347 Mitte Berlin",52.5475635,13.3655317,POINT (13.3655317 52.5475635),0105,Wedding,Mitte,11001001,20260206_13215
5164,https://www.immowelt.de/expose/888539b7-5db9-49a8-a031-948e9ad9fbc6,Wohnung zur Miete nur mit Wohnberechtigungsschein Tauschwohnung 385 € 3 Zimmer 54 m² EG Friedrichshain Berlin 10249,Wohnung,385.0,3.0,54.0,0,,,10249,no,", 10249 Friedrichshain Berlin",52.5238116,13.4429595,POINT (13.4429595 52.5238116),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_13216
5166,https://www.immowelt.de/expose/4e6c2bba-edf7-4ac0-9c32-51985b575c46,Wohnung zur Miete Tauschwohnung 500 € 2 Zimmer 64 m² 3. Geschoss Britz Berlin 12053,Wohnung,500.0,2.0,64.0,3,,,12053,no,", 12053 Britz Berlin",52.4500003,13.4318449,POINT (13.4318449 52.4500003),0802,Britz,Neukölln,11008008,20260206_13217
5167,https://www.immowelt.de/expose/b5577131-51e9-447a-8ddf-7a14b4cbb3e9,Studio zur Miete Tauschwohnung 289 € 1 Zimmer 36 m² 2. Geschoss Französisch Buchholz Berlin 10407,Studio,289.0,1.0,36.0,2,,,10407,no,", 10407 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_13218
5168,https://www.immowelt.de/expose/a7b59db9-5084-4783-9a96-7fd28a97c9f6,Wohnung zur Miete Tauschwohnung 560 € 2 Zimmer 65 m² 3. Geschoss Britz Berlin 12043,Wohnung,560.0,2.0,65.0,3,,,12043,no,", 12043 Britz Berlin",52.4500003,13.4318449,POINT (13.4318449 52.4500003),0802,Britz,Neukölln,11008008,20260206_13219
5169,https://www.immowelt.de/expose/7ecbf2f8-7081-4e07-a55f-f555dc92e6b1,Wohnung zur Miete Tauschwohnung 428 € 2 Zimmer 57 m² 4. Geschoss Mitte Berlin 10559,Wohnung,428.0,2.0,57.0,4,,,10559,no,", 10559 Mitte Berlin",52.5296947,13.3491526,POINT (13.3491526 52.5296947),0102,Moabit,Mitte,11001001,20260206_13220
5170,https://www.immowelt.de/expose/e71ea289-fcf1-45b0-a450-1a5058613372,Wohnung zur Miete Tauschwohnung 950 € 3 Zimmer 85 m² Tegel Berlin 13435,Wohnung,950.0,3.0,85.0,eg,,,13435,no,", 13435 Tegel Berlin",52.5873891,13.2790461,POINT (13.2790461 52.5873891),1202,Tegel,Reinickendorf,11012012,20260206_13221
5171,https://www.immowelt.de/expose/b250fc1a-f337-4858-80cd-655425596c5b,Terrassenwohnung zur Miete Tauschwohnung 1.075 € 5 Zimmer 120 m² EG Frohnau Berlin 13465,Terrassenwohnung,1075.0,5.0,120.0,0,,,13465,no,", 13465 Frohnau Berlin",52.6399012,13.2895647,POINT (13.2895647 52.6399012),1205,Frohnau,Reinickendorf,11012012,20260206_13222
5172,https://www.immowelt.de/expose/abc04fa1-9017-49db-88b4-e10a872f853f,Wohnung zur Miete Tauschwohnung 440 € 3 Zimmer 70 m² EG Mariendorf Berlin 12105,Wohnung,440.0,3.0,70.0,0,,,12105,no,", 12105 Mariendorf Berlin",52.4484553,13.3722304,POINT (13.3722304 52.4484553),0704,Mariendorf,Tempelhof-Schöneberg,11007007,20260206_13223
5173,https://www.immowelt.de/expose/423fdc69-567b-4ed4-b56b-b9347f1be561,Wohnung zur Miete Tauschwohnung 1.100 € 6 Zimmer 160 m² 3. Geschoss Gesundbrunnen Berlin 13347,Wohnung,1100.0,6.0,160.0,3,,,13347,no,", 13347 Gesundbrunnen Berlin",52.534059,13.3894002,POINT (13.3894002 52.534059),0101,Mitte,Mitte,11001001,20260206_13224
5175,https://www.immowelt.de/expose/96b56691-c5a1-43c4-b294-6e5541ff8b5b,Studio zur Miete Tauschwohnung 350 € 2 Zimmer 50 m² 4. Geschoss Marzahn Berlin 12689,Studio,350.0,2.0,50.0,4,,,12689,no,", 12689 Marzahn Berlin",52.5624088,13.571851,POINT (13.571851 52.5624088),1001,Marzahn,Marzahn-Hellersdorf,11010010,20260206_13225
5176,https://www.immowelt.de/expose/d9087f1e-6534-44a5-b0f3-aba11b2fbaa6,Studio zur Miete Tauschwohnung 350 € 2 Zimmer 50 m² 4. Geschoss Marzahn Berlin 12689,Studio,350.0,2.0,50.0,4,,,12689,no,", 12689 Marzahn Berlin",52.5624088,13.571851,POINT (13.571851 52.5624088),1001,Marzahn,Marzahn-Hellersdorf,11010010,20260206_13226
5178,https://www.immowelt.de/expose/b8aa3332-71cc-497b-a60a-5f96fbf25bd2,Studio zur Miete Tauschwohnung 900 € 3 Zimmer 103 m² 2. Geschoss Mitte Berlin 10119,Studio,900.0,3.0,103.0,2,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_13227
5179,https://www.immowelt.de/expose/4b55d566-20bc-4747-a14c-8210f0c6a39f,Studio zur Miete Tauschwohnung 900 € 3 Zimmer 103 m² 2. Geschoss Mitte Berlin 10119,Studio,900.0,3.0,103.0,2,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_13228
5181,https://www.immowelt.de/expose/e7e0d7bf-d90e-42e7-9ace-444b545a9463,Studio zur Miete Tauschwohnung 550 € 2 Zimmer 65 m² 2. Geschoss Pankow Berlin 13187,Studio,550.0,2.0,65.0,2,,,13187,no,", 13187 Pankow Berlin",52.5695591,13.4084463,POINT (13.4084463 52.5695591),0307,Pankow,Pankow,11003003,20260206_13229
5182,https://www.immowelt.de/expose/1f72fa39-f8b2-4201-b337-85af1b5cbe2d,Studio zur Miete Tauschwohnung 550 € 2 Zimmer 65 m² 2. Geschoss Pankow Berlin 13187,Studio,550.0,2.0,65.0,2,,,13187,no,", 13187 Pankow Berlin",52.5695591,13.4084463,POINT (13.4084463 52.5695591),0307,Pankow,Pankow,11003003,20260206_13230
5184,https://www.immowelt.de/expose/25d49423-ffb3-48e8-9c11-effea5142a5b,Wohnung zur Miete Tauschwohnung 500 € 4 Zimmer 82 m² 5. Geschoss Kaulsdorf Berlin 12627,Wohnung,500.0,4.0,82.0,5,,,12627,no,", 12627 Kaulsdorf Berlin",52.5121351,13.5901922,POINT (13.5901922 52.5121351),1003,Kaulsdorf,Marzahn-Hellersdorf,11010010,20260206_13231
5185,https://www.immowelt.de/expose/1653b4a4-8e1e-43d5-b0cd-c6b3ea35f7f0,Wohnung zur Miete nur mit Wohnberechtigungsschein Tauschwohnung 650 € 2 Zimmer 70 m² 3. Geschoss Kreuzberg Berlin 10999,Wohnung,650.0,2.0,70.0,3,,,10999,no,", 10999 Kreuzberg Berlin",52.4976589,13.4231017,POINT (13.4231017 52.4976589),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_13232
5186,https://www.immowelt.de/expose/bdfea058-89f4-4d34-ba26-2cc2924e665a,Wohnung zur Miete Tauschwohnung 400 € 2 Zimmer 50 m² Französisch Buchholz Berlin 10407,Wohnung,400.0,2.0,50.0,,,,10407,no,", 10407 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_13233
5187,https://www.immowelt.de/expose/40b4ae8f-7440-4830-8b25-b13d34a2b75d,Wohnung zur Miete Tauschwohnung 400 € 2 Zimmer 50 m² Französisch Buchholz Berlin 10407,Wohnung,400.0,2.0,50.0,,,,10407,no,", 10407 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_13234
