element,id,amenity,brand,brand:wikidata,brand:wikipedia,compressed_air,fuel:hgv_diesel,fuel:diesel,fuel:e10,fuel:octane_102,fuel:octane_95,man_made,name,opening_hours,surveillance,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,check_date,fuel:ethanol,level,operator,payment:cash,payment:mastercard,payment:visa,phone,website,check_date:opening_hours,fuel:adblue,fuel:biodiesel,fuel:octane_98,shop,car_wash,contact:fax,contact:phone,contact:website,payment:american_express,payment:debit_cards,payment:diners_club,payment:dkv,payment:maestro,payment:uta,payment:v_pay,payment:westfalen_card,self_service,fuel:biogas,fuel:cng,fuel:lpg,kiosk,fuel:gtl_diesel,compressed_air:fee,fax,fuel:gts_diesel,fuel:octane_100,payment:cryptocurrencies,payment:girocard,payment:credit_cards,ref,source,toilets,toilets:wheelchair,changing_table,operator:wikidata,wheelchair:description,covered,fuel:1_50,note,currency:others,fuel:kerosene,payment:coins,payment:notes,currency:eur,access,atm,fuel:e85,fuel:1_25,payment:routex,drink:club_mate,automated,postal_code,internet_access,internet_access:fee,smoking,description,source:opening_hours,name:de,name:en,post_office,post_office:brand,post_office:brand:wikidata,addr:inclusion,layer,car_repair,branch,roof:levels,roof:shape,check_date:compressed_air,contact:email,fuel:heating_oil,start_date,building,fuel:hvo100,payment:esso_card,payment:euroshell,payment:shell_clubsmart,official_name,ref:vatin,fuel:adblue:canister,name:signed,fuel:h35,fuel:h70,payment:h2_mobility_card,source:website,start_date:fuel:h70,lottery,valves,truck_wash,vacuum_cleaner,tenant,opening_hours:signed,building:levels,building:min_level,fuel:lh2,bus,minibus,cash_withdrawal,payment:apple_pay,payment:google_pay,surface,atm:operator,owner,landuse,service:vehicle:car_repair,service:vehicle:inspection,fuel:octane_92,height,wikimedia_commons,payment:h2_delivery,payment:hylane,payment:ryd_pay,start_date:fuel:h35,poi_type,amperage,authentication:short_message,bicycle,capacity,socket:type2,source:delivery_date,voltage,addr:floor,fee,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,authentication:app,authentication:nfc,motorcar,parking:fee,socket:type2:output,socket:type2:current,socket:type2:voltage,survey:date,hgv,maxstay:conditional,network,payment:paypal,scooter,colour,location,authentication:phone_call,socket:schuko,short_name,charge,payment:sepa,payment:vpay,authentication:none,comment,maxstay,socket:chademo,socket:type2_combo,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,surveillance:type,surveillance:zone,ref:eu:evse,noname,output,charging_station:output,description:de,socket:usb,mapillary,socket:tesla_supercharger_ccs,socket:type2_cable,lit,support,fixme,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,payment:app,payment:cards,payment:membership_card,payment:qr_code,capacity:motorcar,payment:bank_transfer,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:giro_e,payment:ladekarte,direction,lamp_mount,lamp_type,access:conditional,payment:contactless,small_electric_vehicle,motor_vehicle,parking:left,parking:left:fee,parking:left:maxstay,parking:left:orientation,parking:right,image,manufacturer,payment:nfc,authentication:contactless,socket:type2_combo:current,socket:type2_combo:voltage,bicycle_parking,socket:device:usb_a,socket:device:usb_c,charge:conditional,socket:type1:output,email,panoramax,panoramax:0,panoramax:1,payment:samsung_pay,orientation,indoor,operator:type,not:operator:wikidata,payment:rfid_card,payment:online_payment,payment:prepaid_cards,obstacle:parking,position,serialnumber,material,construction,motorcycle,socket:type1,socket:j3105_1,socket:j3105_1:output,capacity:charging,capacity:bicycle,taxi,socket:unknown,socket:unknown:output,markings,restriction,street:name,capacity:disabled,ref:goingelectric,socket:chademo:current,socket:chademo:voltage,latitude,longitude,data_source,operating_hours,fuel_types,amenities,contact_info,district,neighborhood,neighborhood_id,district_id,address
node,848161504,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0512-3 / BA-0594-1,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5050016,13.3000145,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,948984236,charging_station,E.ON Drive,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,2025-11-28,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0875-9 / BA-0876-5,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,no,2,2,,400,,,de:Innogy,Linkstraße /Ecke Gabriele-Terger Promenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5082445,13.3765722,OSM,,ev_charging,ev_charging,not_provided,Mitte,Tiergarten,re_ortsteil.0104,01,
node,951715914,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,Charlottenburg,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0601-8 / BA-0600-1,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Savignyplatz (Nord) vor Knesebeckstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.506542,13.3223562,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,951715921,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0658-3 / BA-0604-7,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,,400,,,de:Innogy,Savignyplatz (Süd) gegenüber Savignyplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5055709,13.3229279,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,972435022,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.426589,13.5466399,OSM,,ev_charging,ev_charging,not_provided,Treptow-Köpenick,Adlershof,re_ortsteil.0907,09,
node,1104278129,charging_station,,,,,,,,,,,unknown gas station,,,limited,,,,,,,,,,Vattenfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,,,3,2,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5346286,13.5115476,OSM,,ev_charging,ev_charging,not_provided,Lichtenberg,Lichtenberg,re_ortsteil.1103,11,
node,1184068018,charging_station,,,,,,,,,,,Vattenfall Ladesäule,,,,,,,,,,,,,Vattenfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015 016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32;16,,no,2,2,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5097676,13.3773368,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1244643565,charging_station,,,,,,,,,,,unknown gas station,24/7,,,,,,,,,,,,Vattenfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,,,2,2,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5028673,13.3390018,OSM,24/7,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,1244644142,charging_station,E.ON Drive,Q126650419,,,,,,,,,unknown gas station,,,no,,,,,,,,,,E.ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0504-8 / BA-0503-1,"RWE Effizienz GmbH, Dortmund",,,,Q270223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,yes,,Jüdenstraße vor rotem Rathaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5187782,13.4091253,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1244656914,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5058153,13.3549562,OSM,,ev_charging,ev_charging,not_provided,Mitte,Tiergarten,re_ortsteil.0104,01,
node,1245844409,charging_station,e.on,,de:E.ON,,,,,,,,e.on,24/7,,yes,,,,,,,,,,E.ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB-6117-3 / BB-6172-0,,,,,Q270223,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,yes,,2,2,,,,yes,,Luisenstraße hinter Invalidenstraße/Platz vor neuem Tor,,,,,,,22 kW,32,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5286924,13.3788405,OSM,24/7,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1254306707,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,24/7,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0877-1 / BA-0878-8,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,,400,,,de:Innogy,Mollstraße / Berolinastraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5242832,13.4214658,OSM,24/7,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1256825689,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0016-3 / BA-0105-8,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"File:20240311 xl 0704-Ladestation Flensburger Straße, BA-0016-3 - BA-0105-8.jpg",,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Flensburger Straße / Claudiusstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5203502,13.3456778,OSM,,ev_charging,ev_charging,not_provided,Mitte,Hansaviertel,re_ortsteil.0103,01,
node,1272542302,charging_station,Innogy,Q2124721,,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0742-6 / BA-0726-5,"RWE Effizienz GmbH, Dortmund",,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Torgauerstraße (EUREF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4822945,13.3572887,OSM,,ev_charging,ev_charging,not_provided,Tempelhof-Schöneberg,Schöneberg,re_ortsteil.0701,07,
node,1272542304,charging_station,Innogy,Q2124721,,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0079-1 / BA-0340-7,"RWE Effizienz GmbH, Dortmund",,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,no,2,2,2011-01-17,400,,,,Stülerstraße / Corneliusstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5077924,13.3490613,OSM,,ev_charging,ev_charging,not_provided,Mitte,Tiergarten,re_ortsteil.0104,01,
node,1272542305,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,24/7,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0735-7,survey,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,20,,,2,2,,250,,,de:Innogy,Lützowplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5040992,13.3530258,OSM,24/7,ev_charging,ev_charging,not_provided,Mitte,Tiergarten,re_ortsteil.0104,01,
node,1272542307,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,,,,2,,,,,,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4932386,13.315155,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Wilmersdorf,re_ortsteil.0402,04,
node,1272542308,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0587-2 / BA-0588-9,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Schloßstraße vor Sammlung Berggruen,,,,,,,,,,2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5189122,13.2957182,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,1272542309,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,,400,,,de:Innogy,Otto-Suhr-Allee Nähe Rathaus Charlottenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5166568,13.3093935,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,1272542310,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,no,2,2,,400,,,de:Innogy,Fasanenstraße Südwest vor Eckhaus Kantstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5052849,13.3277305,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,1272542311,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0514-6 / BA-0512-2,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,no,2,2,2011-01-17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5129619,13.3296903,OSM,,ev_charging,ev_charging,not_provided,Charlottenburg-Wilmersdorf,Charlottenburg,re_ortsteil.0401,04,
node,1272843199,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0621-4 / BA-0649-1,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5357727,13.4049979,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1272843200,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,yes,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0626-6 / BA-0624-3,"RWE Effizienz GmbH, Dortmund",,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,de:Innogy,Bellevuestraße (Sony Center),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5106964,13.373005,OSM,,ev_charging,ev_charging,not_provided,Mitte,Tiergarten,re_ortsteil.0104,01,
node,1272843201,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,-1,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0627-2 / BA-0618-0,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,Parkhaus Ebene P -1 Platz A14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Grunerstraße; Parkhaus ALEXA Säule Rechts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5194446,13.4163073,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1272843202,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0873-6 / BA-0874-2,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5232019,13.3623286,OSM,,ev_charging,ev_charging,not_provided,Mitte,Moabit,re_ortsteil.0102,01,
node,1272843203,charging_station,e.on,,,,,,,,,,e.on,24/7,,,,,,,,,,,,E.ON,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0656-0 / BA-0657-7,survey,,,,Q270223,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,charging_station,,yes,no,2,2,,,,yes,,,,,,,yes,,,32,400,,no,4 hours @ (08:00-18:00),innogy eRoaming,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5359212,13.368906,OSM,24/7,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1272843204,charging_station,,,,,,,,,,,unknown gas station,,,,,,,,,,,,,RWE-Effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0895-5/ BA-0896-1,"RWE Effizienz GmbH, Dortmund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,yes,,2,2,2011-01-17,400,,,,Voltairestraße / Alexanderstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5177552,13.4172844,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
node,1272843208,charging_station,Innogy,Q2124721,de:Innogy,,,,,,,,Innogy,,,,,,,,,,,,,Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA-0882-8 / BA-0881-1,,,,,Q2124721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charging_station,32,,no,2,2,,400,,,de:Innogy,Neue Jüdenstraße (Stralauer Straße),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5158333,13.4104844,OSM,,ev_charging,ev_charging,not_provided,Mitte,Mitte,re_ortsteil.0101,01,
